"Accession.New","MouseGeneName","ProteinID","Description","Sample1","Sample2","Sample3","Sample4","Sample5","10lgP","UniquePeptide","Accession.Number.ori","Accession.Number"
"SEC63_MOUSE","Sec63","Q8VHE0","Translocation protein SEC63 homolog OS=Mus musculus GN=Sec63 PE=1 SV=4",2,0,1,1,1,123.91,3,"Q8VHE0|SEC63_MOUSE","SEC63_MOUSE"
"UAP1L_MOUSE","Uap1l1","Q3TW96","UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 OS=Mus musculus GN=Uap1l1 PE=1 SV=1",1,2,1,4,3,123.74,4,"Q3TW96|UAP1L_MOUSE","UAP1L_MOUSE"
"MYDGF_MOUSE","Mydgf","Q9CPT4","Myeloid-derived growth factor OS=Mus musculus GN=Mydgf PE=1 SV=1",2,3,0,1,1,122.76,2,"Q9CPT4|MYDGF_MOUSE","MYDGF_MOUSE"
"SSRA_MOUSE","Ssr1","Q9CY50","Translocon-associated protein subunit alpha OS=Mus musculus GN=Ssr1 PE=1 SV=1",3,2,2,4,2,122.76,4,"Q9CY50|SSRA_MOUSE","SSRA_MOUSE"
"RAB18_MOUSE","Rab18","P35293","Ras-related protein Rab-18 OS=Mus musculus GN=Rab18 PE=1 SV=2",2,2,1,1,1,122.68,2,"P35293|RAB18_MOUSE","RAB18_MOUSE"
"DHI1_MOUSE","Hsd11b1","P50172","Corticosteroid 11-beta-dehydrogenase isozyme 1 OS=Mus musculus GN=Hsd11b1 PE=1 SV=3",3,1,2,2,2,122.65,5,"P50172|DHI1_MOUSE","DHI1_MOUSE"
"AKAP8_MOUSE","Akap8","Q9DBR0","A-kinase anchor protein 8 OS=Mus musculus GN=Akap8 PE=1 SV=1",2,1,2,1,1,122.53,3,"Q9DBR0|AKAP8_MOUSE","AKAP8_MOUSE"
"NHRF1_MOUSE","Slc9a3r1","P70441","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Mus musculus GN=Slc9a3r1 PE=1 SV=3",1,1,1,1,1,122.49,4,"P70441|NHRF1_MOUSE","NHRF1_MOUSE"
"UB2J1_MOUSE","Ube2j1","Q9JJZ4","Ubiquitin-conjugating enzyme E2 J1 OS=Mus musculus GN=Ube2j1 PE=1 SV=2",1,0,1,1,1,122.46,2,"Q9JJZ4|UB2J1_MOUSE","UB2J1_MOUSE"
"ARPC3_MOUSE","Arpc3","Q9JM76","Actin-related protein 2/3 complex subunit 3 OS=Mus musculus GN=Arpc3 PE=1 SV=3",3,1,2,1,2,122.46,5,"Q9JM76|ARPC3_MOUSE","ARPC3_MOUSE"
"H11_MOUSE","Hist1h1a","P43275","Histone H1.1 OS=Mus musculus GN=Hist1h1a PE=1 SV=2",3,4,2,3,2,122.39,2,"P43275|H11_MOUSE","H11_MOUSE"
"IF4B_MOUSE","Eif4b","Q8BGD9","Eukaryotic translation initiation factor 4B OS=Mus musculus GN=Eif4b PE=1 SV=1",3,2,0,2,3,122.36,3,"Q8BGD9|IF4B_MOUSE","IF4B_MOUSE"
"HECD1_MOUSE","Hectd1","Q69ZR2","E3 ubiquitin-protein ligase HECTD1 OS=Mus musculus GN=Hectd1 PE=1 SV=2",1,1,0,1,1,122.18,2,"Q69ZR2|HECD1_MOUSE","HECD1_MOUSE"
"NXP20_MOUSE","Fam114a1","Q9D281","Protein Noxp20 OS=Mus musculus GN=Fam114a1 PE=1 SV=1",1,1,0,1,2,122.13,3,"Q9D281|NXP20_MOUSE","NXP20_MOUSE"
"PPM1G_MOUSE","Ppm1g","Q61074","Protein phosphatase 1G OS=Mus musculus GN=Ppm1g PE=1 SV=3",1,1,1,1,1,122.02,2,"Q61074|PPM1G_MOUSE","PPM1G_MOUSE"
"RL18_MOUSE","Rpl18","P35980","60S ribosomal protein L18 OS=Mus musculus GN=Rpl18 PE=1 SV=3",3,1,1,0,1,121.51,3,"P35980|RL18_MOUSE","RL18_MOUSE"
"H15_MOUSE","Hist1h1b","P43276","Histone H1.5 OS=Mus musculus GN=Hist1h1b PE=1 SV=2",5,1,2,1,1,121.46,4,"P43276|H15_MOUSE","H15_MOUSE"
"ATAD1_MOUSE","Atad1","Q9D5T0","ATPase family AAA domain-containing protein 1 OS=Mus musculus GN=Atad1 PE=1 SV=1",2,0,4,2,1,120.97,3,"Q9D5T0|ATAD1_MOUSE","ATAD1_MOUSE"
"MMS19_MOUSE","Mms19","Q9D071","MMS19 nucleotide excision repair protein homolog OS=Mus musculus GN=Mms19 PE=1 SV=1",2,1,1,0,1,120.86,2,"Q9D071|MMS19_MOUSE","MMS19_MOUSE"
"RENT1_MOUSE","Upf1","Q9EPU0","Regulator of nonsense transcripts 1 OS=Mus musculus GN=Upf1 PE=1 SV=2",1,1,0,1,1,120.68,3,"Q9EPU0|RENT1_MOUSE","RENT1_MOUSE"
"RRAGD_MOUSE","Rragd","Q7TT45","Ras-related GTP-binding protein D OS=Mus musculus GN=Rragd PE=1 SV=2",2,3,3,2,1,120.62,2,"Q7TT45|RRAGD_MOUSE","RRAGD_MOUSE"
"RRAGC_MOUSE","Rragc","Q99K70","Ras-related GTP-binding protein C OS=Mus musculus GN=Rragc PE=1 SV=1",2,3,3,2,1,120.62,2,"Q99K70|RRAGC_MOUSE","RRAGC_MOUSE"
"ARRB1_MOUSE","Arrb1","Q8BWG8","Beta-arrestin-1 OS=Mus musculus GN=Arrb1 PE=1 SV=1",2,0,1,2,1,120.44,3,"Q8BWG8|ARRB1_MOUSE","ARRB1_MOUSE"
"TXD17_MOUSE","Txndc17","Q9CQM5","Thioredoxin domain-containing protein 17 OS=Mus musculus GN=Txndc17 PE=1 SV=1",3,2,1,1,2,120.3,4,"Q9CQM5|TXD17_MOUSE","TXD17_MOUSE"
"CMC2_MOUSE","Slc25a13","Q9QXX4","Calcium-binding mitochondrial carrier protein Aralar2 OS=Mus musculus GN=Slc25a13 PE=1 SV=1",2,1,3,1,1,120.05,2,"Q9QXX4|CMC2_MOUSE","CMC2_MOUSE"
"GSTM1_MOUSE","Gstm1","P10649","Glutathione S-transferase Mu 1 OS=Mus musculus GN=Gstm1 PE=1 SV=2",2,1,3,1,1,119.88,3,"P10649|GSTM1_MOUSE","GSTM1_MOUSE"
"GIT2_MOUSE","Git2","Q9JLQ2","ARF GTPase-activating protein GIT2 OS=Mus musculus GN=Git2 PE=1 SV=2",2,1,2,1,1,119.59,3,"Q9JLQ2|GIT2_MOUSE","GIT2_MOUSE"
"IGF2_MOUSE","Igf2","P09535","Insulin-like growth factor II OS=Mus musculus GN=Igf2 PE=1 SV=1",1,1,0,1,1,119.52,2,"P09535|IGF2_MOUSE","IGF2_MOUSE"
"SRSF1_MOUSE","Srsf1","Q6PDM2","Serine/arginine-rich splicing factor 1 OS=Mus musculus GN=Srsf1 PE=1 SV=3",2,0,3,1,1,119.41,4,"Q6PDM2|SRSF1_MOUSE","SRSF1_MOUSE"
"SRBS1_MOUSE","Sorbs1","Q62417","Sorbin and SH3 domain-containing protein 1 OS=Mus musculus GN=Sorbs1 PE=1 SV=2",0,1,1,1,1,119.38,3,"Q62417|SRBS1_MOUSE","SRBS1_MOUSE"
"H14_MOUSE","Hist1h1e","P43274","Histone H1.4 OS=Mus musculus GN=Hist1h1e PE=1 SV=2",2,2,3,1,1,119.31,2,"P43274|H14_MOUSE","H14_MOUSE"
"S43A3_MOUSE","Slc43a3","A2AVZ9","Solute carrier family 43 member 3 OS=Mus musculus GN=Slc43a3 PE=1 SV=1",3,1,1,3,4,118.98,3,"A2AVZ9|S43A3_MOUSE","S43A3_MOUSE"
"ENDD1_MOUSE","Endod1","Q8C522","Endonuclease domain-containing 1 protein OS=Mus musculus GN=Endod1 PE=1 SV=2",0,1,2,1,1,118.93,2,"Q8C522|ENDD1_MOUSE","ENDD1_MOUSE"
"RL21_MOUSE","Rpl21","O09167","60S ribosomal protein L21 OS=Mus musculus GN=Rpl21 PE=1 SV=3",2,2,1,3,2,118.92,2,"O09167|RL21_MOUSE","RL21_MOUSE"
"TXD12_MOUSE","Txndc12","Q9CQU0","Thioredoxin domain-containing protein 12 OS=Mus musculus GN=Txndc12 PE=1 SV=1",0,1,1,3,2,118.11,4,"Q9CQU0|TXD12_MOUSE","TXD12_MOUSE"
"H13_MOUSE","Hist1h1d","P43277","Histone H1.3 OS=Mus musculus GN=Hist1h1d PE=1 SV=2",2,2,2,2,2,117.47,2,"P43277|H13_MOUSE","H13_MOUSE"
"S23IP_MOUSE","Sec23ip","Q6NZC7","SEC23-interacting protein OS=Mus musculus GN=Sec23ip PE=1 SV=2",1,1,1,1,2,117.37,3,"Q6NZC7|S23IP_MOUSE","S23IP_MOUSE"
"STT3B_MOUSE","Stt3b","Q3TDQ1","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B OS=Mus musculus GN=Stt3b PE=1 SV=2",2,2,1,4,3,117.28,5,"Q3TDQ1|STT3B_MOUSE","STT3B_MOUSE"
"UN45A_MOUSE","Unc45a","Q99KD5","Protein unc-45 homolog A OS=Mus musculus GN=Unc45a PE=1 SV=2",3,1,2,0,1,117.28,2,"Q99KD5|UN45A_MOUSE","UN45A_MOUSE"
"EPIPL_MOUSE","Eppk1","Q8R0W0","Epiplakin OS=Mus musculus GN=Eppk1 PE=1 SV=2",3,1,3,1,2,116.83,2,"Q8R0W0|EPIPL_MOUSE","EPIPL_MOUSE"
"CAV1_MOUSE","Cav1","P49817","Caveolin-1 OS=Mus musculus GN=Cav1 PE=1 SV=1",1,1,0,1,1,116.52,2,"P49817|CAV1_MOUSE","CAV1_MOUSE"
"CPSF6_MOUSE","Cpsf6","Q6NVF9","Cleavage and polyadenylation specificity factor subunit 6 OS=Mus musculus GN=Cpsf6 PE=1 SV=1",3,1,1,2,1,116.48,2,"Q6NVF9|CPSF6_MOUSE","CPSF6_MOUSE"
"PREB_MOUSE","Preb","Q9WUQ2","Prolactin regulatory element-binding protein OS=Mus musculus GN=Preb PE=1 SV=1",2,1,1,1,1,116.15,3,"Q9WUQ2|PREB_MOUSE","PREB_MOUSE"
"BGH3_MOUSE","Tgfbi","P82198","Transforming growth factor-beta-induced protein ig-h3 OS=Mus musculus GN=Tgfbi PE=1 SV=1",2,3,0,2,1,116.13,2,"P82198|BGH3_MOUSE","BGH3_MOUSE"
"STOM_MOUSE","Stom","P54116","Erythrocyte band 7 integral membrane protein OS=Mus musculus GN=Stom PE=1 SV=3",3,0,2,1,1,115.99,3,"P54116|STOM_MOUSE","STOM_MOUSE"
"RSMB_MOUSE","Snrpb","P27048","Small nuclear ribonucleoprotein-associated protein B OS=Mus musculus GN=Snrpb PE=1 SV=1",4,3,1,2,3,115.54,4,"P27048|RSMB_MOUSE","RSMB_MOUSE"
"RSMN_MOUSE","Snrpn","P63163","Small nuclear ribonucleoprotein-associated protein N OS=Mus musculus GN=Snrpn PE=1 SV=1",4,3,1,2,3,115.54,4,"P63163|RSMN_MOUSE","RSMN_MOUSE"
"PURB_MOUSE","Purb","O35295","Transcriptional activator protein Pur-beta OS=Mus musculus GN=Purb PE=1 SV=3",1,1,1,0,1,114.84,2,"O35295|PURB_MOUSE","PURB_MOUSE"
"DNJB4_MOUSE","Dnajb4","Q9D832","DnaJ homolog subfamily B member 4 OS=Mus musculus GN=Dnajb4 PE=1 SV=1",1,1,1,1,1,114.76,2,"Q9D832|DNJB4_MOUSE","DNJB4_MOUSE"
"U2AF2_MOUSE","U2af2","P26369","Splicing factor U2AF 65 kDa subunit OS=Mus musculus GN=U2af2 PE=1 SV=3",0,2,2,3,3,114.7,4,"P26369|U2AF2_MOUSE","U2AF2_MOUSE"
"EHD4_MOUSE","Ehd4","Q9EQP2","EH domain-containing protein 4 OS=Mus musculus GN=Ehd4 PE=1 SV=1",2,1,2,1,2,114.51,3,"Q9EQP2|EHD4_MOUSE","EHD4_MOUSE"
"PUR2_MOUSE","Gart","Q64737","Trifunctional purine biosynthetic protein adenosine-3 OS=Mus musculus GN=Gart PE=1 SV=3",2,1,1,2,1,114.26,2,"Q64737|PUR2_MOUSE","PUR2_MOUSE"
"EDC4_MOUSE","Edc4","Q3UJB9","Enhancer of mRNA-decapping protein 4 OS=Mus musculus GN=Edc4 PE=1 SV=2",0,1,1,2,1,114.1,4,"Q3UJB9|EDC4_MOUSE","EDC4_MOUSE"
"RL31_MOUSE","Rpl31","P62900","60S ribosomal protein L31 OS=Mus musculus GN=Rpl31 PE=1 SV=1",2,1,1,0,1,114.03,3,"P62900|RL31_MOUSE","RL31_MOUSE"
"CX6B1_MOUSE","Cox6b1","P56391","Cytochrome c oxidase subunit 6B1 OS=Mus musculus GN=Cox6b1 PE=1 SV=2",1,1,0,3,3,113.69,3,"P56391|CX6B1_MOUSE","CX6B1_MOUSE"
"ATP5L_MOUSE","Atp5l","Q9CPQ8","ATP synthase subunit g  mitochondrial OS=Mus musculus GN=Atp5l PE=1 SV=1",3,2,1,2,2,113.45,2,"Q9CPQ8|ATP5L_MOUSE","ATP5L_MOUSE"
"MARC2_MOUSE","Marc2","Q922Q1","Mitochondrial amidoxime reducing component 2 OS=Mus musculus GN=Marc2 PE=1 SV=1",1,0,2,3,3,113.42,3,"Q922Q1|MARC2_MOUSE","MARC2_MOUSE"
"MTX1_MOUSE","Mtx1","P47802","Metaxin-1 OS=Mus musculus GN=Mtx1 PE=1 SV=1",1,0,1,1,1,113.14,3,"P47802|MTX1_MOUSE","MTX1_MOUSE"
"RL13A_MOUSE","Rpl13a","P19253","60S ribosomal protein L13a OS=Mus musculus GN=Rpl13a PE=1 SV=4",1,1,3,1,3,112.95,3,"P19253|RL13A_MOUSE","RL13A_MOUSE"
"ERD22_MOUSE","Kdelr2","Q9CQM2","ER lumen protein-retaining receptor 2 OS=Mus musculus GN=Kdelr2 PE=1 SV=1",2,0,2,1,2,112.68,2,"Q9CQM2|ERD22_MOUSE","ERD22_MOUSE"
"RBM8A_MOUSE","Rbm8a","Q9CWZ3","RNA-binding protein 8A OS=Mus musculus GN=Rbm8a PE=1 SV=4",3,2,1,1,1,112.57,2,"Q9CWZ3|RBM8A_MOUSE","RBM8A_MOUSE"
"PAI1_MOUSE","Serpine1","P22777","Plasminogen activator inhibitor 1 OS=Mus musculus GN=Serpine1 PE=1 SV=1",2,1,2,3,1,112.51,4,"P22777|PAI1_MOUSE","PAI1_MOUSE"
"MOV10_MOUSE","Mov10","P23249","Putative helicase MOV-10 OS=Mus musculus GN=Mov10 PE=1 SV=2",1,4,0,2,1,112.47,5,"P23249|MOV10_MOUSE","MOV10_MOUSE"
"PLOD3_MOUSE","Plod3","Q9R0E1","Procollagen-lysine 2-oxoglutarate 5-dioxygenase 3 OS=Mus musculus GN=Plod3 PE=1 SV=1",2,1,0,2,3,112,3,"Q9R0E1|PLOD3_MOUSE","PLOD3_MOUSE"
"SNX1_MOUSE","Snx1","Q9WV80","Sorting nexin-1 OS=Mus musculus GN=Snx1 PE=1 SV=1",1,2,2,2,2,111.91,2,"Q9WV80|SNX1_MOUSE","SNX1_MOUSE"
"PDCD6_MOUSE","Pdcd6","P12815","Programmed cell death protein 6 OS=Mus musculus GN=Pdcd6 PE=1 SV=2",2,2,1,1,3,111.83,4,"P12815|PDCD6_MOUSE","PDCD6_MOUSE"
"PTH2_MOUSE","Ptrh2","Q8R2Y8","Peptidyl-tRNA hydrolase 2  mitochondrial OS=Mus musculus GN=Ptrh2 PE=1 SV=1",2,2,2,1,1,111.82,2,"Q8R2Y8|PTH2_MOUSE","PTH2_MOUSE"
"TOM20_MOUSE","Tomm20","Q9DCC8","Mitochondrial import receptor subunit TOM20 homolog OS=Mus musculus GN=Tomm20 PE=1 SV=1",3,1,1,1,1,111.78,2,"Q9DCC8|TOM20_MOUSE","TOM20_MOUSE"
"RS9_MOUSE","Rps9","Q6ZWN5","40S ribosomal protein S9 OS=Mus musculus GN=Rps9 PE=1 SV=3",4,2,2,3,5,111.75,7,"Q6ZWN5|RS9_MOUSE","RS9_MOUSE"
"ABRAL_MOUSE","Abracl","Q4KML4","Costars family protein ABRACL OS=Mus musculus GN=Abracl PE=1 SV=1",2,2,2,2,3,111.59,3,"Q4KML4|ABRAL_MOUSE","ABRAL_MOUSE"
"AT2C1_MOUSE","Atp2c1","Q80XR2","Calcium-transporting ATPase type 2C member 1 OS=Mus musculus GN=Atp2c1 PE=1 SV=2",2,1,0,2,1,111.29,5,"Q80XR2|AT2C1_MOUSE","AT2C1_MOUSE"
"TCEA1_MOUSE","Tcea1","P10711","Transcription elongation factor A protein 1 OS=Mus musculus GN=Tcea1 PE=1 SV=2",1,1,1,1,0,111.22,2,"P10711|TCEA1_MOUSE","TCEA1_MOUSE"
"SEP15_MOUSE","Selenof","Q9ERR7","Selenoprotein F OS=Mus musculus GN=Selenof PE=1 SV=3",1,1,0,1,1,110.86,2,"Q9ERR7|SEP15_MOUSE","SEP15_MOUSE"
"AP2M1_MOUSE","Ap2m1","P84091","AP-2 complex subunit mu OS=Mus musculus GN=Ap2m1 PE=1 SV=1",2,1,1,0,2,110.71,5,"P84091|AP2M1_MOUSE","AP2M1_MOUSE"
"GBG12_MOUSE","Gng12","Q9DAS9","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12 OS=Mus musculus GN=Gng12 PE=1 SV=3",2,1,1,1,1,110.6,2,"Q9DAS9|GBG12_MOUSE","GBG12_MOUSE"
"VPS29_MOUSE","Vps29","Q9QZ88","Vacuolar protein sorting-associated protein 29 OS=Mus musculus GN=Vps29 PE=1 SV=1",2,0,1,1,1,110.28,2,"Q9QZ88|VPS29_MOUSE","VPS29_MOUSE"
"RS25_MOUSE","Rps25","P62852","40S ribosomal protein S25 OS=Mus musculus GN=Rps25 PE=1 SV=1",3,4,2,4,6,109.98,4,"P62852|RS25_MOUSE","RS25_MOUSE"
"ELOB_MOUSE","Elob","P62869","Elongin-B OS=Mus musculus GN=Elob PE=1 SV=1",1,1,0,1,2,109.82,2,"P62869|ELOB_MOUSE","ELOB_MOUSE"
"WDR5_MOUSE","Wdr5","P61965","WD repeat-containing protein 5 OS=Mus musculus GN=Wdr5 PE=1 SV=1",0,1,2,1,2,109.63,2,"P61965|WDR5_MOUSE","WDR5_MOUSE"
"COX17_MOUSE","Cox17","P56394","Cytochrome c oxidase copper chaperone OS=Mus musculus GN=Cox17 PE=1 SV=2",1,1,0,2,2,108.99,2,"P56394|COX17_MOUSE","COX17_MOUSE"
"ACOT9_MOUSE","Acot9","Q9R0X4","Acyl-coenzyme A thioesterase 9  mitochondrial OS=Mus musculus GN=Acot9 PE=1 SV=1",1,0,1,1,1,108.08,3,"Q9R0X4|ACOT9_MOUSE","ACOT9_MOUSE"
"CREG1_MOUSE","Creg1","O88668","Protein CREG1 OS=Mus musculus GN=Creg1 PE=1 SV=1",1,2,1,1,2,107.76,4,"O88668|CREG1_MOUSE","CREG1_MOUSE"
"LIPB1_MOUSE","Ppfibp1","Q8C8U0","Liprin-beta-1 OS=Mus musculus GN=Ppfibp1 PE=1 SV=3",2,0,1,1,2,107.68,3,"Q8C8U0|LIPB1_MOUSE","LIPB1_MOUSE"
"CD47_MOUSE","Cd47","Q61735","Leukocyte surface antigen CD47 OS=Mus musculus GN=Cd47 PE=1 SV=2",1,0,1,1,2,106.78,3,"Q61735|CD47_MOUSE","CD47_MOUSE"
"RBP2_MOUSE","Ranbp2","Q9ERU9","E3 SUMO-protein ligase RanBP2 OS=Mus musculus GN=Ranbp2 PE=1 SV=2",1,0,1,1,1,106.78,3,"Q9ERU9|RBP2_MOUSE","RBP2_MOUSE"
"ULA1_MOUSE","Nae1","Q8VBW6","NEDD8-activating enzyme E1 regulatory subunit OS=Mus musculus GN=Nae1 PE=1 SV=1",1,1,2,1,1,106.7,2,"Q8VBW6|ULA1_MOUSE","ULA1_MOUSE"
"COX5B_MOUSE","Cox5b","P19536","Cytochrome c oxidase subunit 5B  mitochondrial OS=Mus musculus GN=Cox5b PE=1 SV=1",2,1,1,1,1,106.6,2,"P19536|COX5B_MOUSE","COX5B_MOUSE"
"MPPA_MOUSE","Pmpca","Q9DC61","Mitochondrial-processing peptidase subunit alpha OS=Mus musculus GN=Pmpca PE=1 SV=1",1,1,1,1,2,106.49,2,"Q9DC61|MPPA_MOUSE","MPPA_MOUSE"
"CSDE1_MOUSE","Csde1","Q91W50","Cold shock domain-containing protein E1 OS=Mus musculus GN=Csde1 PE=1 SV=1",1,2,1,1,0,106.36,3,"Q91W50|CSDE1_MOUSE","CSDE1_MOUSE"
"OLA1_MOUSE","Ola1","Q9CZ30","Obg-like ATPase 1 OS=Mus musculus GN=Ola1 PE=1 SV=1",2,1,2,1,1,105.62,2,"Q9CZ30|OLA1_MOUSE","OLA1_MOUSE"
"LXN_MOUSE","Lxn","P70202","Latexin OS=Mus musculus GN=Lxn PE=1 SV=2",1,1,1,1,0,105.54,2,"P70202|LXN_MOUSE","LXN_MOUSE"
"CD81_MOUSE","Cd81","P35762","CD81 antigen OS=Mus musculus GN=Cd81 PE=1 SV=2",1,0,1,2,1,105.43,2,"P35762|CD81_MOUSE","CD81_MOUSE"
"FA49B_MOUSE","Fam49b","Q921M7","Protein FAM49B OS=Mus musculus GN=Fam49b PE=1 SV=1",1,0,1,1,1,105.24,2,"Q921M7|FA49B_MOUSE","FA49B_MOUSE"
"SGTA_MOUSE","Sgta","Q8BJU0","Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Mus musculus GN=Sgta PE=1 SV=2",1,1,1,2,1,105.2,3,"Q8BJU0|SGTA_MOUSE","SGTA_MOUSE"
"MAP1S_MOUSE","Map1s","Q8C052","Microtubule-associated protein 1S OS=Mus musculus GN=Map1s PE=1 SV=2",1,1,1,1,1,105.14,2,"Q8C052|MAP1S_MOUSE","MAP1S_MOUSE"
"TPP1_MOUSE","Tpp1","O89023","Tripeptidyl-peptidase 1 OS=Mus musculus GN=Tpp1 PE=1 SV=2",2,0,1,1,1,104.6,2,"O89023|TPP1_MOUSE","TPP1_MOUSE"
"CHRD1_MOUSE","Chordc1","Q9D1P4","Cysteine and histidine-rich domain-containing protein 1 OS=Mus musculus GN=Chordc1 PE=1 SV=1",1,1,1,1,2,104.53,3,"Q9D1P4|CHRD1_MOUSE","CHRD1_MOUSE"
"LAMA2_MOUSE","Lama2","Q60675","Laminin subunit alpha-2 OS=Mus musculus GN=Lama2 PE=1 SV=2",2,1,1,1,1,104.39,2,"Q60675|LAMA2_MOUSE","LAMA2_MOUSE"
"ACPM_MOUSE","Ndufab1","Q9CR21","Acyl carrier protein  mitochondrial OS=Mus musculus GN=Ndufab1 PE=1 SV=1",2,1,1,3,2,104.05,2,"Q9CR21|ACPM_MOUSE","ACPM_MOUSE"
"ADRM1_MOUSE","Adrm1","Q9JKV1","Proteasomal ubiquitin receptor ADRM1 OS=Mus musculus GN=Adrm1 PE=1 SV=2",1,0,1,2,2,103.81,2,"Q9JKV1|ADRM1_MOUSE","ADRM1_MOUSE"
"TRIR_MOUSE","Trir","Q9D735","Uncharacterized protein C19orf43 homolog OS=Mus musculus PE=1 SV=1",1,2,0,1,2,103.71,2,"Q9D735|CS043_MOUSE","CS043_MOUSE"
"SAFB1_MOUSE","Safb","D3YXK2","Scaffold attachment factor B1 OS=Mus musculus GN=Safb PE=1 SV=2",1,0,2,1,1,103.7,2,"D3YXK2|SAFB1_MOUSE","SAFB1_MOUSE"
"SAFB2_MOUSE","Safb2","Q80YR5","Scaffold attachment factor B2 OS=Mus musculus GN=Safb2 PE=1 SV=2",1,0,2,1,1,103.7,2,"Q80YR5|SAFB2_MOUSE","SAFB2_MOUSE"
"AN32E_MOUSE","Anp32e","P97822","Acidic leucine-rich nuclear phosphoprotein 32 family member E OS=Mus musculus GN=Anp32e PE=1 SV=2",1,2,0,1,2,103.22,2,"P97822|AN32E_MOUSE","AN32E_MOUSE"
"SNX4_MOUSE","Snx4","Q91YJ2","Sorting nexin-4 OS=Mus musculus GN=Snx4 PE=1 SV=1",1,1,1,0,1,103.19,3,"Q91YJ2|SNX4_MOUSE","SNX4_MOUSE"
"DPP2_MOUSE","Dpp7","Q9ET22","Dipeptidyl peptidase 2 OS=Mus musculus GN=Dpp7 PE=1 SV=2",1,1,1,1,0,103.03,2,"Q9ET22|DPP2_MOUSE","DPP2_MOUSE"
"MAP11_MOUSE","Metap1","Q8BP48","Methionine aminopeptidase 1 OS=Mus musculus GN=Metap1 PE=1 SV=1",1,0,2,1,1,101.39,2,"Q8BP48|MAP11_MOUSE","MAP11_MOUSE"
"DNJA3_MOUSE","Dnaja3","Q99M87","DnaJ homolog subfamily A member 3  mitochondrial OS=Mus musculus GN=Dnaja3 PE=1 SV=1",1,1,1,1,0,101,2,"Q99M87|DNJA3_MOUSE","DNJA3_MOUSE"
"2ABA_MOUSE","Ppp2r2a","Q6P1F6","Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform OS=Mus musculus GN=Ppp2r2a PE=1 SV=1",3,0,1,2,1,100.45,2,"Q6P1F6|2ABA_MOUSE","2ABA_MOUSE"
"2ABD_MOUSE","Ppp2r2d","Q925E7","Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform OS=Mus musculus GN=Ppp2r2d PE=1 SV=1",3,0,1,2,1,100.45,2,"Q925E7|2ABD_MOUSE","2ABD_MOUSE"
"PLPHP_MOUSE","Prosc","Q9Z2Y8","Pyridoxal phosphate homeostasis protein OS=Mus musculus GN=Prosc PE=1 SV=1",1,1,2,0,1,100.36,2,"Q9Z2Y8|PLPHP_MOUSE","PLPHP_MOUSE"
"SMRC2_MOUSE","Smarcc2","Q6PDG5","SWI/SNF complex subunit SMARCC2 OS=Mus musculus GN=Smarcc2 PE=1 SV=2",1,1,0,2,1,100.2,2,"Q6PDG5|SMRC2_MOUSE","SMRC2_MOUSE"
"ARPC4_MOUSE","Arpc4","P59999","Actin-related protein 2/3 complex subunit 4 OS=Mus musculus GN=Arpc4 PE=1 SV=3",2,2,3,4,4,100.13,5,"P59999|ARPC4_MOUSE","ARPC4_MOUSE"
"DNJB1_MOUSE","Dnajb1","Q9QYJ3","DnaJ homolog subfamily B member 1 OS=Mus musculus GN=Dnajb1 PE=1 SV=3",1,2,1,1,1,99.72,2,"Q9QYJ3|DNJB1_MOUSE","DNJB1_MOUSE"
"AP3B1_MOUSE","Ap3b1","Q9Z1T1","AP-3 complex subunit beta-1 OS=Mus musculus GN=Ap3b1 PE=1 SV=2",3,1,1,2,2,99.38,4,"Q9Z1T1|AP3B1_MOUSE","AP3B1_MOUSE"
"TSPO_MOUSE","Tspo","P50637","Translocator protein OS=Mus musculus GN=Tspo PE=1 SV=1",1,1,0,2,2,99.32,3,"P50637|TSPO_MOUSE","TSPO_MOUSE"
"FPPS_MOUSE","Fdps","Q920E5","Farnesyl pyrophosphate synthase OS=Mus musculus GN=Fdps PE=1 SV=1",1,1,1,1,2,98.8,2,"Q920E5|FPPS_MOUSE","FPPS_MOUSE"
"TMED5_MOUSE","Tmed5","Q9CXE7","Transmembrane emp24 domain-containing protein 5 OS=Mus musculus GN=Tmed5 PE=1 SV=1",1,1,1,0,1,98.21,2,"Q9CXE7|TMED5_MOUSE","TMED5_MOUSE"
"NASP_MOUSE","Nasp","Q99MD9","Nuclear autoantigenic sperm protein OS=Mus musculus GN=Nasp PE=1 SV=2",1,1,0,1,1,97.87,2,"Q99MD9|NASP_MOUSE","NASP_MOUSE"
"SUCB1_MOUSE","Sucla2","Q9Z2I9","Succinate--CoA ligase [ADP-forming] subunit beta  mitochondrial OS=Mus musculus GN=Sucla2 PE=1 SV=2",1,0,2,3,3,97.59,4,"Q9Z2I9|SUCB1_MOUSE","SUCB1_MOUSE"
