Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 1,Coverage (%) Sample 2,Coverage (%) Sample 3,Coverage (%) Sample 4,Coverage (%) Sample 5,Area Sample 1,Area Sample 2,Area Sample 3,Area Sample 4,Area Sample 5,#Peptides,#Unique,#Spec Sample 1,#Spec Sample 2,#Spec Sample 3,#Spec Sample 4,#Spec Sample 5,PTM,Avg. Mass,Description
2242,2110,P29416|HEXA_MOUSE,59.01,2,0,0,0,0,2,,,,,1.06E+06,1,1,0,0,0,0,1,,60613,Beta-hexosaminidase subunit alpha OS=Mus musculus GN=Hexa PE=1 SV=2
1782,1672,Q61011|GBB3_MOUSE,58.96,8,0,4,0,0,4,,2.43E+06,,,,2,1,0,1,0,0,1,Carbamidomethylation,37240,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-3 OS=Mus musculus GN=Gnb3 PE=1 SV=2
1989,1691,P18653|KS6A1_MOUSE,58.66,2,0,0,2,0,0,,,1.18E+06,,,1,1,0,0,1,0,0,,81595,Ribosomal protein S6 kinase alpha-1 OS=Mus musculus GN=Rps6ka1 PE=1 SV=1
1989,2145,Q9WUT3|KS6A2_MOUSE,58.66,2,0,0,2,0,0,,,1.18E+06,,,1,1,0,0,1,0,0,,83157,Ribosomal protein S6 kinase alpha-2 OS=Mus musculus GN=Rps6ka2 PE=1 SV=1
1989,2147,P18654|KS6A3_MOUSE,58.66,1,0,0,1,0,0,,,1.18E+06,,,1,1,0,0,1,0,0,,83694,Ribosomal protein S6 kinase alpha-3 OS=Mus musculus GN=Rps6ka3 PE=1 SV=2
2240,2107,P28063|PSB8_MOUSE,58.59,4,4,0,0,0,0,2.72E+06,,,,,1,1,1,0,0,0,0,,30260,Proteasome subunit beta type-8 OS=Mus musculus GN=Psmb8 PE=1 SV=2
1837,2113,Q922V4|PLRG1_MOUSE,58.57,3,0,3,0,0,3,,2.16E+05,,,0.00E+00,1,1,0,1,0,0,1,,56938,Pleiotropic regulator 1 OS=Mus musculus GN=Plrg1 PE=1 SV=1
1849,2202,Q8R2Y9|SOSB1_MOUSE,58.52,12,12,0,10,0,0,2.15E+05,,0.00E+00,,,2,2,1,0,1,0,0,Deamidation (NQ),22628,SOSS complex subunit B1 OS=Mus musculus GN=Nabp2 PE=1 SV=1
1776,1631,P42125|ECI1_MOUSE,58.46,10,0,4,0,0,6,,3.68E+06,,,8.23E+06,2,2,0,1,0,0,1,,32250,Enoyl-CoA delta isomerase 1  mitochondrial OS=Mus musculus GN=Eci1 PE=1 SV=2
1626,1292,P47857|PFKAM_MOUSE,58.36,3,0,0,1,2,0,,,,1.23E+06,,2,1,0,0,1,1,0,,85269,ATP-dependent 6-phosphofructokinase  muscle type OS=Mus musculus GN=Pfkm PE=1 SV=3
2084,1837,Q9CY64|BIEA_MOUSE,58.35,5,0,0,5,0,0,,,1.16E+06,,,1,1,0,0,1,0,0,,33525,Biliverdin reductase A OS=Mus musculus GN=Blvra PE=1 SV=1
1589,2102,O54984|ASNA_MOUSE,57.93,6,0,0,6,6,6,,,3.17E+05,8.29E+05,2.91E+06,1,1,0,0,1,1,1,Deamidation (NQ),38823,ATPase Asna1 OS=Mus musculus GN=Asna1 PE=1 SV=2
1919,1714,Q3UW53|NIBAN_MOUSE,57.76,2,0,0,2,0,0,,,1.42E+06,,,1,1,0,0,1,0,0,,102649,Protein Niban OS=Mus musculus GN=Fam129a PE=1 SV=2
1936,1696,Q8R3B1|PLCD1_MOUSE,57.7,2,0,2,0,0,0,,2.39E+06,,,,1,1,0,1,0,0,0,,85873,1-phosphatidylinositol 4 5-bisphosphate phosphodiesterase delta-1 OS=Mus musculus GN=Plcd1 PE=1 SV=2
2239,2105,Q3UGS4|MCRI1_MOUSE,57.62,19,19,0,0,0,0,2.42E+06,,,,,1,1,1,0,0,0,0,,11101,Mapk-regulated corepressor-interacting protein 1 OS=Mus musculus GN=Mcrip1 PE=1 SV=1
1590,2106,Q8R480|NUP85_MOUSE,57.61,3,3,3,3,0,0,0.00E+00,8.73E+05,5.30E+05,,,1,1,1,1,1,0,0,,74776,Nuclear pore complex protein Nup85 OS=Mus musculus GN=Nup85 PE=1 SV=1
2066,1776,Q8VE47|UBA5_MOUSE,57.53,6,0,0,0,6,0,,,,5.94E+04,,1,1,0,0,0,1,0,Carbamidomethylation; Deamidation (NQ),44790,Ubiquitin-like modifier-activating enzyme 5 OS=Mus musculus GN=Uba5 PE=1 SV=2
2067,1778,O35857|TIM44_MOUSE,57.52,3,0,3,0,0,0,,6.14E+06,,,,1,1,0,1,0,0,0,,51091,Mitochondrial import inner membrane translocase subunit TIM44 OS=Mus musculus GN=Timm44 PE=1 SV=2
2245,2118,Q8R3E3|WIPI1_MOUSE,57.47,4,0,0,0,4,0,,,,1.09E+06,,1,1,0,0,0,1,0,,48758,WD repeat domain phosphoinositide-interacting protein 1 OS=Mus musculus GN=Wipi1 PE=1 SV=1
1278,2128,Q9CQ92|FIS1_MOUSE,57.27,7,7,7,7,7,7,6.72E+05,6.30E+05,4.32E+05,6.81E+05,6.64E+05,1,1,1,1,1,1,1,,17009,Mitochondrial fission 1 protein OS=Mus musculus GN=Fis1 PE=1 SV=1
2241,2108,Q9EQS3|MYCBP_MOUSE,57.16,19,19,0,0,0,0,1.79E+06,,,,,1,1,1,0,0,0,0,,11970,c-Myc-binding protein OS=Mus musculus GN=Mycbp PE=1 SV=5
2087,1842,Q921M4|GOGA2_MOUSE,57.15,2,2,0,0,0,0,1.64E+06,,,,,1,1,1,0,0,0,0,,113278,Golgin subfamily A member 2 OS=Mus musculus GN=Golga2 PE=1 SV=3
1413,2124,Q6ZWV7|RL35_MOUSE,57.02,11,11,11,0,11,0,1.64E+06,2.26E+07,,0.00E+00,,1,1,1,2,0,1,0,,14553,60S ribosomal protein L35 OS=Mus musculus GN=Rpl35 PE=1 SV=1
2092,1858,Q6DIA2|EX3L4_MOUSE,56.93,3,0,0,3,0,0,,,2.90E+05,,,1,1,0,0,1,0,0,,81035,Exocyst complex component 3-like protein 4 OS=Mus musculus GN=Exoc3l4 PE=1 SV=2
1551,1616,Q9Z2M7|PMM2_MOUSE,56.91,11,5,0,11,0,0,2.14E+06,,2.57E+06,,,2,2,1,0,2,0,0,,27657,Phosphomannomutase 2 OS=Mus musculus GN=Pmm2 PE=1 SV=1
2249,2125,P61961|UFM1_MOUSE,56.91,18,0,18,0,0,0,,3.49E+06,,,,1,1,0,1,0,0,0,,9118,Ubiquitin-fold modifier 1 OS=Mus musculus GN=Ufm1 PE=1 SV=1
919,2116,Q3U0V2|TRADD_MOUSE,56.71,9,9,9,9,9,9,1.73E+06,3.22E+06,9.66E+05,1.98E+06,1.80E+06,1,1,2,2,2,2,2,,34577,Tumor necrosis factor receptor type 1-associated DEATH domain protein OS=Mus musculus GN=Tradd PE=1 SV=1
1960,1739,B2RXC1|TPC11_MOUSE,56.64,1,1,0,0,0,0,1.30E+05,,,,,1,1,1,0,0,0,0,,128396,Trafficking protein particle complex subunit 11 OS=Mus musculus GN=Trappc11 PE=1 SV=1
2244,2115,Q8R5A6|TB22A_MOUSE,56.57,3,3,0,0,0,0,1.94E+05,,,,,1,1,1,0,0,0,0,,59362,TBC1 domain family member 22A OS=Mus musculus GN=Tbc1d22a PE=1 SV=3
1712,1794,P58871|TB182_MOUSE,56.49,1,1,0,0,0,0,3.33E+05,,,,,2,1,1,0,0,0,1,Carbamidomethylation; Deamidation (NQ),181824,182 kDa tankyrase-1-binding protein OS=Mus musculus GN=Tnks1bp1 PE=1 SV=2
1549,1606,Q06138|CAB39_MOUSE,56.45,6,3,3,0,4,0,3.34E+06,2.81E+06,,3.35E+06,,2,2,1,1,0,1,0,,39843,Calcium-binding protein 39 OS=Mus musculus GN=Cab39 PE=1 SV=2
1262,1633,Q925I1|ATAD3_MOUSE,56.45,5,1,0,0,5,5,1.49E+06,,,2.51E+06,3.79E+06,2,2,1,0,0,2,2,Carbamidomethylation,66742,ATPase family AAA domain-containing protein 3 OS=Mus musculus GN=Atad3 PE=1 SV=1
2071,1798,Q3UA06|PCH2_MOUSE,56.33,6,0,0,6,0,0,,,6.21E+04,,,1,1,0,0,1,0,0,,48377,Pachytene checkpoint protein 2 homolog OS=Mus musculus GN=Trip13 PE=1 SV=1
1839,2119,Q8K183|PDXK_MOUSE,56.19,5,5,0,5,0,0,2.82E+06,,1.46E+06,,,1,1,1,0,1,0,0,,35015,Pyridoxal kinase OS=Mus musculus GN=Pdxk PE=1 SV=1
1771,1598,P49919|CDN1C_MOUSE,56.04,7,0,0,3,0,4,,,7.93E+05,,2.17E+06,2,2,0,0,1,0,1,,37372,Cyclin-dependent kinase inhibitor 1C OS=Mus musculus GN=Cdkn1c PE=1 SV=2
1639,1695,Q9QY06|MYO9B_MOUSE,55.94,1,1,1,0,0,0,7.07E+05,1.67E+05,,,,1,1,1,1,0,0,0,,238832,Unconventional myosin-IXb OS=Mus musculus GN=Myo9b PE=1 SV=2
2250,2126,Q99LM2|CK5P3_MOUSE,55.86,3,0,0,3,0,0,,,1.03E+06,,,1,1,0,0,1,0,0,,56991,CDK5 regulatory subunit-associated protein 3 OS=Mus musculus GN=Cdk5rap3 PE=1 SV=1
1033,2130,Q9D958|SPCS1_MOUSE,55.79,8,8,8,8,8,8,1.60E+07,1.56E+07,8.35E+06,5.70E+06,1.11E+07,1,1,2,2,1,1,2,,18186,Signal peptidase complex subunit 1 OS=Mus musculus GN=Spcs1 PE=2 SV=3
1840,2123,Q07813|BAX_MOUSE,55.78,7,7,0,0,7,0,2.22E+06,,,3.54E+06,,1,1,1,0,0,1,0,,21395,Apoptosis regulator BAX OS=Mus musculus GN=Bax PE=1 SV=1
2251,2127,Q9JHS4|CLPX_MOUSE,55.78,2,0,0,0,0,2,,,,,6.33E+05,1,1,0,0,0,0,1,,69229,ATP-dependent Clp protease ATP-binding subunit clpX-like  mitochondrial OS=Mus musculus GN=Clpx PE=1 SV=2
2246,2120,Q9Z0P5|TWF2_MOUSE,55.7,5,5,0,0,0,0,1.33E+06,,,,,1,1,1,0,0,0,0,Carbamidomethylation,39471,Twinfilin-2 OS=Mus musculus GN=Twf2 PE=1 SV=1
1414,2133,Q8K157|GALM_MOUSE,55.55,4,4,0,4,4,4,1.64E+06,,3.24E+06,3.85E+06,1.60E+06,1,1,1,0,1,1,1,,37799,Aldose 1-epimerase OS=Mus musculus GN=Galm PE=1 SV=1
2247,2121,Q810Q5|NMES1_MOUSE,55.44,19,19,0,0,0,0,5.28E+06,,,,,1,1,1,0,0,0,0,,9584,Normal mucosa of esophagus-specific gene 1 protein OS=Mus musculus GN=Nmes1 PE=1 SV=1
2252,2134,O88842|FGD3_MOUSE,55.41,4,0,0,0,4,0,,,,2.54E+05,,1,1,0,0,0,1,0,,80624,FYVE  RhoGEF and PH domain-containing protein 3 OS=Mus musculus GN=Fgd3 PE=1 SV=1
2248,2122,Q8R0G9|NU133_MOUSE,55.37,1,1,0,0,0,0,4.73E+05,,,,,1,1,1,0,0,0,0,Carbamidomethylation,128620,Nuclear pore complex protein Nup133 OS=Mus musculus GN=Nup133 PE=1 SV=2
2253,2135,Q80X19|COEA1_MOUSE,55.21,1,0,1,0,0,0,,6.22E+05,,,,1,1,0,1,0,0,0,,193011,Collagen alpha-1(XIV) chain OS=Mus musculus GN=Col14a1 PE=1 SV=2
1668,1689,Q99MS7|EH1L1_MOUSE,55.1,1,1,0,0,1,0,2.79E+05,,,1.81E+05,,1,1,1,0,0,1,0,,184833,EH domain-binding protein 1-like protein 1 OS=Mus musculus GN=Ehbp1l1 PE=1 SV=1
2255,2137,Q3UHX2|HAP28_MOUSE,55.07,8,0,8,0,0,0,,5.18E+06,,,,1,1,0,1,0,0,0,,20605,28 kDa heat- and acid-stable phosphoprotein OS=Mus musculus GN=Pdap1 PE=1 SV=1
1651,1635,Q8CI94|PYGB_MOUSE,54.93,3,0,3,0,0,0,,2.50E+06,,,,2,2,0,2,0,0,0,,96730,Glycogen phosphorylase  brain form OS=Mus musculus GN=Pygb PE=1 SV=3
2254,2136,Q9QXK7|CPSF3_MOUSE,54.76,2,0,0,0,2,0,,,,1.40E+06,,1,1,0,0,0,1,0,,77505,Cleavage and polyadenylation specificity factor subunit 3 OS=Mus musculus GN=Cpsf3 PE=1 SV=2
2257,2140,O88531|PPT1_MOUSE,54.69,5,0,5,0,0,0,,1.29E+06,,,,1,1,0,1,0,0,0,,34490,Palmitoyl-protein thioesterase 1 OS=Mus musculus GN=Ppt1 PE=1 SV=2
2256,2138,Q9DCT2|NDUS3_MOUSE,54.63,5,0,0,0,5,0,,,,4.86E+06,,1,1,0,0,0,1,0,,30149,NADH dehydrogenase [ubiquinone] iron-sulfur protein 3  mitochondrial OS=Mus musculus GN=Ndufs3 PE=1 SV=2
1492,1625,O70309|ITB5_MOUSE,54.52,3,0,0,0,3,1,,,,2.26E+05,1.07E+05,2,2,0,0,0,2,1,Carbamidomethylation,87909,Integrin beta-5 OS=Mus musculus GN=Itgb5 PE=1 SV=2
2258,2141,P53811|PIPNB_MOUSE,54.51,4,0,0,0,0,4,,,,,3.67E+06,1,1,0,0,0,0,1,,31487,Phosphatidylinositol transfer protein beta isoform OS=Mus musculus GN=Pitpnb PE=1 SV=2
2060,1763,Q7TT50|MRCKB_MOUSE,54.34,2,0,2,0,0,0,,7.14E+05,,,,1,1,0,1,0,0,0,,194751,Serine/threonine-protein kinase MRCK beta OS=Mus musculus GN=Cdc42bpb PE=1 SV=2
1842,2142,Q1HFZ0|NSUN2_MOUSE,53.95,2,0,0,2,2,0,,,1.70E+06,5.79E+05,,1,1,0,0,1,1,0,,85452,tRNA (cytosine(34)-C(5))-methyltransferase OS=Mus musculus GN=Nsun2 PE=1 SV=2
1843,2143,Q9CPX8|QCR10_MOUSE,53.94,21,21,0,0,0,0,1.43E+06,,,,,1,1,2,0,0,0,0,Deamidation (NQ),6539,Cytochrome b-c1 complex subunit 10 OS=Mus musculus GN=Uqcr11 PE=3 SV=1
1552,1626,Q99ME9|NOG1_MOUSE,53.91,3,2,0,3,0,0,2.18E+06,,1.97E+06,,,2,2,1,0,2,0,0,,74113,Nucleolar GTP-binding protein 1 OS=Mus musculus GN=Gtpbp4 PE=1 SV=3
1841,2139,Q61210|ARHG1_MOUSE,53.91,2,0,0,0,2,2,,,,6.69E+05,6.63E+05,1,1,0,0,0,1,1,,102804,Rho guanine nucleotide exchange factor 1 OS=Mus musculus GN=Arhgef1 PE=1 SV=2
1994,1754,Q9CQ48|NUDC2_MOUSE,53.85,11,0,0,0,0,11,,,,,2.22E+05,1,1,0,0,0,0,1,Deamidation (NQ),17660,NudC domain-containing protein 2 OS=Mus musculus GN=Nudcd2 PE=1 SV=1
1263,1657,Q99M74|KRT82_MOUSE,53.74,3,2,3,0,2,2,2.24E+07,1.20E+06,,3.40E+07,3.55E+07,2,1,1,2,0,1,1,,57140,Keratin  type II cuticular Hb2 OS=Mus musculus GN=Krt82 PE=1 SV=2
2259,2144,P97820|M4K4_MOUSE,53.63,2,0,0,0,2,0,,,,4.82E+05,,1,1,0,0,0,1,0,,140602,Mitogen-activated protein kinase kinase kinase kinase 4 OS=Mus musculus GN=Map4k4 PE=1 SV=1
2268,2163,Q9D666|SUN1_MOUSE,53.39,1,0,0,0,1,0,,,,3.87E+05,,1,1,0,0,0,1,0,,101976,SUN domain-containing protein 1 OS=Mus musculus GN=Sun1 PE=1 SV=2
1264,1661,Q9D7J7|CPNS2_MOUSE,53.36,7,4,4,4,3,4,5.91E+06,1.04E+06,1.35E+06,,2.00E+06,2,1,1,1,1,1,1,Deamidation (NQ),27190,Calpain small subunit 2 OS=Mus musculus GN=Capns2 PE=2 SV=1
2078,1815,Q8BZ20|PAR12_MOUSE,53.29,2,2,0,0,0,0,6.92E+05,,,,,1,1,1,0,0,0,0,,79917,Poly [ADP-ribose] polymerase 12 OS=Mus musculus GN=Parp12 PE=1 SV=3
2260,2148,Q60996|2A5G_MOUSE,53.28,2,0,0,0,0,2,,,,,2.36E+06,1,1,0,0,0,0,1,,60825,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform OS=Mus musculus GN=Ppp2r5c PE=1 SV=2
1415,2155,Q6TEK5|VKORL_MOUSE,53.21,6,6,0,6,6,6,1.63E+06,,6.14E+05,5.32E+05,3.78E+05,1,1,1,0,1,1,1,,19779,Vitamin K epoxide reductase complex subunit 1-like protein 1 OS=Mus musculus GN=Vkorc1l1 PE=1 SV=1
2262,2150,Q80V86|INT8_MOUSE,53.2,2,2,0,0,0,0,8.31E+05,,,,,1,1,1,0,0,0,0,,113353,Integrator complex subunit 8 OS=Mus musculus GN=Ints8 PE=1 SV=1
2263,2151,Q9QXW9|LAT2_MOUSE,53.18,4,4,0,0,0,0,5.89E+05,,,,,1,1,1,0,0,0,0,,57873,Large neutral amino acids transporter small subunit 2 OS=Mus musculus GN=Slc7a8 PE=1 SV=1
2267,2162,Q8CCS6|PABP2_MOUSE,53.15,4,0,0,4,0,0,,,9.99E+05,,,1,1,0,0,1,0,0,,32297,Polyadenylate-binding protein 2 OS=Mus musculus GN=Pabpn1 PE=1 SV=3
2261,2149,Q8R5F7|IFIH1_MOUSE,53.04,2,0,0,2,0,0,,,6.03E+05,,,1,1,0,0,1,0,0,,115971,Interferon-induced helicase C domain-containing protein 1 OS=Mus musculus GN=Ifih1 PE=1 SV=1
1844,2153,Q8BSQ9|PB1_MOUSE,52.96,1,1,0,0,0,1,2.82E+05,,,,1.90E+05,1,1,1,0,0,0,1,,187187,Protein polybromo-1 OS=Mus musculus GN=Pbrm1 PE=1 SV=4
2269,2164,P62254|UB2G1_MOUSE,52.78,11,0,11,0,0,0,,0.00E+00,,,,1,1,0,1,0,0,0,,19509,Ubiquitin-conjugating enzyme E2 G1 OS=Mus musculus GN=Ube2g1 PE=1 SV=3
2264,2152,P61804|DAD1_MOUSE,52.67,11,0,0,0,0,11,,,,,1.46E+06,1,1,0,0,0,0,1,,12497,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 OS=Mus musculus GN=Dad1 PE=1 SV=3
1845,2154,A3KGB4|TBC8B_MOUSE,52.62,2,2,2,0,0,0,4.20E+05,1.02E+06,,,,1,1,1,1,0,0,0,,127893,TBC1 domain family member 8B OS=Mus musculus GN=Tbc1d8b PE=1 SV=1
2265,2157,Q9D023|MPC2_MOUSE,52.47,9,0,0,9,0,0,,,5.29E+05,,,1,1,0,0,1,0,0,,14286,Mitochondrial pyruvate carrier 2 OS=Mus musculus GN=Mpc2 PE=1 SV=1
1847,2165,Q8BMQ2|TF3C4_MOUSE,52.36,2,2,2,0,0,0,0.00E+00,9.73E+05,,,,1,1,1,1,0,0,0,,91613,General transcription factor 3C polypeptide 4 OS=Mus musculus GN=Gtf3c4 PE=1 SV=2
1591,2166,Q9R099|TBL2_MOUSE,52.15,3,0,3,0,3,3,,3.61E+06,,2.55E+06,1.84E+06,1,1,0,1,0,1,1,,49584,Transducin beta-like protein 2 OS=Mus musculus GN=Tbl2 PE=1 SV=2
2270,2167,Q8VD62|CK068_MOUSE,51.99,5,0,5,0,0,0,,9.51E+05,,,,1,1,0,1,0,0,0,,27539,UPF0696 protein C11orf68 homolog OS=Mus musculus GN=Bles03 PE=1 SV=1
2266,2159,O54781|SRPK2_MOUSE,51.65,3,3,0,0,0,0,3.65E+05,,,,,1,1,1,0,0,0,0,,76757,SRSF protein kinase 2 OS=Mus musculus GN=Srpk2 PE=1 SV=2
1846,2160,Q8BG73|SH3L2_MOUSE,51.61,13,13,13,0,0,0,1.26E+06,2.67E+06,,,,1,1,1,1,0,0,0,,12255,SH3 domain-binding glutamic acid-rich-like protein 2 OS=Mus musculus GN=Sh3bgrl2 PE=1 SV=1
2271,2170,P01887|B2MG_MOUSE,51.21,12,0,12,0,0,0,,3.64E+06,,,,1,1,0,1,0,0,0,Carbamidomethylation,13779,Beta-2-microglobulin OS=Mus musculus GN=B2m PE=1 SV=2
1848,2172,Q6PGB6|NAA50_MOUSE,51.13,7,0,0,0,7,7,,,,4.63E+06,5.57E+06,1,1,0,0,0,1,1,,19414,N-alpha-acetyltransferase 50 OS=Mus musculus GN=Naa50 PE=1 SV=1
1561,1753,Q1RLL3|CPNE9_MOUSE,51.11,4,2,2,3,0,0,,,2.82E+06,,,2,1,1,1,1,0,0,Carbamidomethylation,61852,Copine-9 OS=Mus musculus GN=Cpne9 PE=1 SV=1
2276,2199,Q6IRU5|CLCB_MOUSE,50.93,4,0,0,0,4,0,,,,2.12E+06,,1,1,0,0,0,1,0,Carbamidomethylation,25172,Clathrin light chain B OS=Mus musculus GN=Cltb PE=1 SV=1
2272,2171,Q9Z160|COG1_MOUSE,50.86,2,2,0,0,0,0,7.84E+05,,,,,1,1,1,0,0,0,0,,109050,Conserved oligomeric Golgi complex subunit 1 OS=Mus musculus GN=Cog1 PE=1 SV=3
1700,1718,Q921J2|RHEB_MOUSE,50.82,23,0,9,14,0,0,,3.17E+06,3.35E+07,,,2,2,0,1,1,0,0,Deamidation (NQ),20451,GTP-binding protein Rheb OS=Mus musculus GN=Rheb PE=1 SV=1
2273,2175,O88455|DHCR7_MOUSE,50.63,3,3,0,0,0,0,8.95E+05,,,,,1,1,1,0,0,0,0,Carbamidomethylation,53919,7-dehydrocholesterol reductase OS=Mus musculus GN=Dhcr7 PE=1 SV=1
1683,1273,Q9R0U0|SRS10_MOUSE,50.61,8,4,0,4,0,0,5.24E+06,,0.00E+00,,,2,2,1,0,1,0,0,,31301,Serine/arginine-rich splicing factor 10 OS=Mus musculus GN=Srsf10 PE=1 SV=2
1340,1405,Q64514|TPP2_MOUSE,50.23,3,1,0,0,2,2,2.14E+06,,,3.74E+06,2.00E+06,2,2,1,0,0,2,1,,139878,Tripeptidyl-peptidase 2 OS=Mus musculus GN=Tpp2 PE=1 SV=3
2279,2204,Q571E4|GALNS_MOUSE,50,2,0,2,0,0,0,,5.22E+05,,,,1,1,0,1,0,0,0,,57674,N-acetylgalactosamine-6-sulfatase OS=Mus musculus GN=Galns PE=1 SV=2
2275,2197,Q9WTK3|GPAA1_MOUSE,49.85,3,0,0,0,3,0,,,,3.81E+05,,1,1,0,0,0,1,0,,67949,Glycosylphosphatidylinositol anchor attachment 1 protein OS=Mus musculus GN=Gpaa1 PE=1 SV=3
1962,1781,A2AGT5|CKAP5_MOUSE,49.78,2,0,2,0,0,0,,5.52E+05,,,,1,1,0,1,0,0,0,,225633,Cytoskeleton-associated protein 5 OS=Mus musculus GN=Ckap5 PE=1 SV=1
1995,1756,Q64430|ATP7A_MOUSE,49.38,2,2,0,0,0,0,3.63E+05,,,,,1,1,1,0,0,0,0,Carbamidomethylation,161958,Copper-transporting ATPase 1 OS=Mus musculus GN=Atp7a PE=1 SV=3
2001,1864,A2AIV2|VIR_MOUSE,49.18,1,1,0,0,0,0,0.00E+00,,,,,1,1,1,0,0,0,0,,201438,Protein virilizer homolog OS=Mus musculus GN=Virma PE=1 SV=1
2274,2196,Q9WVG6|CARM1_MOUSE,49.09,3,3,0,0,0,0,1.53E+06,,,,,1,1,1,0,0,0,0,,65854,Histone-arginine methyltransferase CARM1 OS=Mus musculus GN=Carm1 PE=1 SV=2
1393,1660,Q4PZA2|ECE1_MOUSE,48.93,4,2,4,0,0,2,3.66E+06,5.57E+06,,,1.51E+06,2,2,1,2,0,0,1,Deamidation (NQ),87073,Endothelin-converting enzyme 1 OS=Mus musculus GN=Ece1 PE=1 SV=1
2277,2200,Q8CHS8|VP37A_MOUSE,48.58,5,5,0,0,0,0,6.51E+04,,,,,1,1,1,0,0,0,0,,44419,Vacuolar protein sorting-associated protein 37A OS=Mus musculus GN=Vps37a PE=1 SV=1
2278,2201,Q8K2V6|IPO11_MOUSE,48.57,2,2,0,0,0,0,4.52E+05,,,,,1,1,1,0,0,0,0,,112416,Importin-11 OS=Mus musculus GN=Ipo11 PE=1 SV=1
1557,1662,P49891|ST1E1_MOUSE,48.43,5,2,0,3,0,3,2.17E+06,,4.00E+06,,2.40E+06,2,2,1,0,1,0,1,,35590,Estrogen sulfotransferase  testis isoform OS=Mus musculus GN=Sult1e1 PE=1 SV=2
1593,2217,Q9D1M7|FKB11_MOUSE,48.19,5,0,5,0,5,5,,3.00E+06,,2.78E+06,3.09E+06,1,1,0,1,0,1,1,,22137,Peptidyl-prolyl cis-trans isomerase FKBP11 OS=Mus musculus GN=Fkbp11 PE=1 SV=1
2281,2210,Q3TC93|H1BP3_MOUSE,47.97,5,0,0,0,5,0,,,,1.45E+06,,1,1,0,0,0,1,0,,43691,HCLS1-binding protein 3 OS=Mus musculus GN=Hs1bp3 PE=1 SV=2
1852,2220,Q3UKJ7|SMU1_MOUSE,47.77,2,2,0,0,2,0,2.05E+06,,,7.11E+05,,1,1,1,0,0,1,0,,57544,WD40 repeat-containing protein SMU1 OS=Mus musculus GN=Smu1 PE=2 SV=2
1851,2212,P07091|S10A4_MOUSE,47.73,15,0,15,0,0,15,,1.08E+06,,,5.65E+05,1,1,0,1,0,0,1,,11721,Protein S100-A4 OS=Mus musculus GN=S100a4 PE=1 SV=1
1850,2208,Q99KK2|NEUA_MOUSE,47.6,4,4,0,0,0,4,1.74E+06,,,,3.70E+06,1,1,1,0,0,0,1,Carbamidomethylation,48058,N-acylneuraminate cytidylyltransferase OS=Mus musculus GN=Cmas PE=1 SV=2
2280,2209,P35585|AP1M1_MOUSE,47.44,3,3,0,0,0,0,4.03E+06,,,,,1,1,1,0,0,0,0,,48543,AP-1 complex subunit mu-1 OS=Mus musculus GN=Ap1m1 PE=1 SV=3
2284,2219,Q8BHE8|MAIP1_MOUSE,47.26,3,0,0,3,0,0,,,1.23E+05,,,1,1,0,0,1,0,0,,32985,m-AAA protease-interacting protein 1  mitochondrial OS=Mus musculus GN=Maip1 PE=1 SV=1
2285,2221,Q9EQX4|AIF1L_MOUSE,46.94,6,6,0,0,0,0,1.34E+06,,,,,1,1,1,0,0,0,0,,17024,Allograft inflammatory factor 1-like OS=Mus musculus GN=Aif1l PE=1 SV=1
1789,1749,Q6Y5D8|RHG10_MOUSE,46.87,3,1,0,2,0,0,1.31E+07,,1.13E+06,,,2,2,1,0,1,0,0,Deamidation (NQ),89366,Rho GTPase-activating protein 10 OS=Mus musculus GN=Arhgap10 PE=1 SV=2
2282,2213,Q9CR89|ERGI2_MOUSE,46.87,3,0,0,3,0,0,,,1.52E+06,,,1,1,0,0,1,0,0,,42482,Endoplasmic reticulum-Golgi intermediate compartment protein 2 OS=Mus musculus GN=Ergic2 PE=1 SV=1
1653,1700,Q91ZA3|PCCA_MOUSE,46.84,2,2,0,2,0,0,2.66E+05,,4.07E+05,,,1,1,1,0,1,0,0,,79922,Propionyl-CoA carboxylase alpha chain  mitochondrial OS=Mus musculus GN=Pcca PE=1 SV=2
1707,1780,P58742|AAAS_MOUSE,46.61,3,3,3,0,0,0,9.70E+05,1.29E+06,,,,1,1,1,1,0,0,0,,59431,Aladin OS=Mus musculus GN=Aaas PE=1 SV=1
1676,2216,Q9WVE8|PACN2_MOUSE,46.26,2,0,0,0,2,2,,,,3.77E+06,3.93E+06,1,1,0,0,0,1,1,,55833,Protein kinase C and casein kinase substrate in neurons protein 2 OS=Mus musculus GN=Pacsin2 PE=1 SV=1
1594,2222,P35922|FMR1_MOUSE,46.19,2,0,2,0,2,2,,1.37E+06,,1.50E+06,1.33E+06,1,1,0,1,0,1,1,,68989,Synaptic functional regulator FMR1 OS=Mus musculus GN=Fmr1 PE=1 SV=1
1713,1801,Q3UBX0|TM109_MOUSE,46.13,5,0,0,0,5,5,,,,7.05E+06,4.90E+06,1,1,0,0,0,1,1,,26306,Transmembrane protein 109 OS=Mus musculus GN=Tmem109 PE=1 SV=2
